station_id,region_id,short_name,capacity,lon,lat,external_id,geometry
218,12,OK-K2,15,-122.2851712,37.8123315,1af8f901-8697-4128-b6c8-45c7c7f2c684,POINT (-122.2851712 37.8123315)
219,12,OK-K3,18,-122.2801923,37.8098236,77476eaf-b0a1-473b-8e68-9d6a312545b1,POINT (-122.2801923 37.8098236)
220,12,OK-K4,19,-122.2734217,37.8113514,924ea8a9-841d-43b5-99a9-bff7ca8d4b64,POINT (-122.2734217 37.8113514)
221,12,OK-L10,0,-122.253842,37.794396,ddc82a89-0b7e-41a7-ba69-05e3776d13cf,POINT (-122.253842 37.794396)
222,12,OK-L11,15,-122.2487796,37.7927143,4c05cf62-fcee-4f55-960f-aeccd2b09735,POINT (-122.2487796 37.7927143)
223,3,SF-N22-1B,19,-122.42009103298186,37.7647652154977,cdc26b4b-f9dc-4b00-8cf4-1665b5bf8afd,POINT (-122.4200910329819 37.7647652154977)
224,12,OK-L13,23,-122.24745869636536,37.800459411713945,885754e6-88c9-46ed-9376-f1b035a71b54,POINT (-122.2474586963654 37.80045941171394)
225,12,OK-L14,15,-122.2343822,37.7851915,6b89ea9f-180b-4954-8eab-6cfeb2b66027,POINT (-122.2343822 37.7851915)
226,12,OK-L15,15,-122.2329915,37.781123,28925943-fddd-4f98-86ef-9f8dbd9bc62d,POINT (-122.2329915 37.781123)
227,12,OK-L16,15,-122.2226033,37.7837569,ea88423e-8147-4d3e-a51f-22430d3d728c,POINT (-122.2226033 37.7837569)
228,12,OK-L17,19,-122.2177284,37.77993,9ac7060b-f5d5-4ae4-be01-2571b1419d3f,POINT (-122.2177284 37.77993)
229,12,OK-L19,19,-122.21239820122717,37.774152564302355,0d6a9101-5b40-4fdf-9315-e494af1baf7b,POINT (-122.2123982012272 37.77415256430236)
230,12,OK-L2,15,-122.2914153,37.8107432,a845426e-b1fe-4dab-b7a5-b6e581f4d7dc,POINT (-122.2914153 37.8107432)
231,12,OK-L3,19,-122.28328227996825,37.80874983465997,ac5e3053-b3f5-4396-9114-7650b67c7090,POINT (-122.2832822799682 37.80874983465997)
232,12,OK-L4,19,-122.2760402,37.8061628,e4921f52-7a6c-4baa-b057-ddc7051980ca,POINT (-122.2760402 37.8061628)
233,12,OK-L9,19,-122.255547,37.795913,ddc41c7f-69d7-48a9-a992-d0c543fd6f5e,POINT (-122.255547 37.795913)
234,12,OK-M16,19,-122.2254,37.778058,51c15f4f-80bb-4c55-9675-70c184bb4318,POINT (-122.2254 37.778058)
235,12,OK-M2,19,-122.2893702,37.8072393,e0c59a44-7e14-43bd-99e2-a294b3fc0951,POINT (-122.2893702 37.8072393)
236,12,OK-M3,23,-122.282497,37.8036865,2d1b2144-cbf3-4077-8fbb-400c7536613c,POINT (-122.282497 37.8036865)
237,12,OK-N17,15,-122.2244982,37.7752321,cf1d4581-61da-4ade-97d5-2f856cdb0aad,POINT (-122.2244982 37.7752321)
238,14,BK-C6,23,-122.2730677,37.8717192,3d923c3c-46ea-4a46-84b7-e95916cdb0bd,POINT (-122.2730677 37.8717192)
239,14,BK-E9-1,23,-122.258764,37.8688126,874b7cea-2d90-4978-bc49-b9a38b597f81,POINT (-122.258764 37.8688126)
240,14,BK-E9-2,19,-122.2588044,37.8660431,318b8d9d-cf10-41a5-988a-860a07f0543d,POINT (-122.2588044 37.8660431)
241,14,BK-H6,23,-122.2702132,37.8524766,25e8f173-3c6f-43d5-9806-af1c72f6f3d8,POINT (-122.2702132 37.8524766)
242,14,BK-F7,23,-122.2693844139576,37.86012459911685,713e3a3a-c5a6-4f48-a122-c536326bc954,POINT (-122.2693844139576 37.86012459911685)
243,14,BK-E10,30,-122.2543374,37.8693603,a646ab7e-7396-4009-abb8-0b51171325ff,POINT (-122.2543374 37.8693603)
244,14,BK-C7,23,-122.26848721504211,37.87367621459825,b43472b6-2dfc-451e-a668-abc1a1099b6e,POINT (-122.2684872150421 37.87367621459825)
245,14,BK-D7-1,29,-122.268422,37.870139,7adb5dde-e34a-4964-98d3-f64a940beacb,POINT (-122.268422 37.870139)
246,14,BK-D7-2,27,-122.270556,37.8690599,99665404-d98e-472c-9f68-0016be3601db,POINT (-122.270556 37.8690599)
247,14,BK-E8,23,-122.2658964,37.8677892,a4176220-2f51-47dd-82c4-342dc97867bd,POINT (-122.2658964 37.8677892)
248,14,BK-H9,19,-122.2597949,37.8559558,f630e61e-56b0-4f69-a91b-2e85b44dfcb7,POINT (-122.2597949 37.8559558)
249,14,BK-H10,19,-122.2532529,37.8584732,f33b866f-ce2e-4d48-9b2a-cf566ba59039,POINT (-122.2532529 37.8584732)
250,14,BK-C5,27,-122.283093,37.873558,930e63db-726c-4276-b3c3-fc51f32b3ddd,POINT (-122.283093 37.873558)
251,14,BK-D5,15,-122.27972030639648,37.87055532905745,f82dccaa-6309-4a54-a405-fe94412f71d6,POINT (-122.2797203063965 37.87055532905745)
252,14,BK-E7,23,-122.2674431,37.8658466,76709a87-13a8-4df3-a971-073c79fcf6b0,POINT (-122.2674431 37.8658466)
253,14,BK-E10-,23,-122.25379943847655,37.86641794050319,bd5a77f6-ebbe-496b-9887-069c87c7a423,POINT (-122.2537994384765 37.86641794050319)
254,14,BK-A7,15,-122.26959228515624,37.88022244590679,618c724d-9025-470b-8621-4500a9b69773,POINT (-122.2695922851562 37.88022244590679)
255,14,BK-B7,23,-122.26952791213989,37.876572549106854,5d2b4506-3169-4f9a-af15-31c78768917a,POINT (-122.2695279121399 37.87657254910685)
256,14,BK-B9,15,-122.26055324077606,37.875111692864444,c8b190cd-c4a1-4597-bb18-3d9cc786e9cb,POINT (-122.2605532407761 37.87511169286444)
257,14,BK-C1,15,-122.29967594146727,37.870407115465376,08f875e7-d696-4a4d-9656-43f07a953de4,POINT (-122.2996759414673 37.87040711546538)
258,14,BK-C8,23,-122.2664467,37.8723555,3494fb75-e57c-491f-a6e7-c2440c3a37e3,POINT (-122.2664467 37.8723555)
259,14,BK-D1,23,-122.2993708,37.866249,d1e31ce1-f129-48e0-bfe9-ba2674ed2daa,POINT (-122.2993708 37.866249)
262,14,BK-D4,15,-122.28653311729431,37.869966707604036,0b81b2ae-d9bf-4b66-b5e0-687205d4bc12,POINT (-122.2865331172943 37.86996670760404)
263,14,BK-E2,23,-122.2902305,37.8628271,40205ede-0c43-44ab-8c9c-0d8ecd9f854e,POINT (-122.2902305 37.8628271)
265,14,BK-F2,15,-122.2912095,37.8588682,3845994c-9953-44ce-b75b-43d4cb5216e8,POINT (-122.2912095 37.8588682)
266,14,BK-F8,23,-122.2647911,37.8624644,70cd5518-091f-4331-a80e-53df97db1a81,POINT (-122.2647911 37.8624644)
267,14,BK-F10,19,-122.2535687,37.8618037,a4ea165b-5dcf-4b41-ac2d-68718f98b147,POINT (-122.2535687 37.8618037)
268,14,BK-G8,15,-122.26157784461977,37.85749021457153,429a3ffa-e0df-4497-b6e9-91e3ccb12c1c,POINT (-122.2615778446198 37.85749021457153)
269,14,BK-G9,19,-122.258801,37.8623199,f1987d85-0da3-4a03-b947-8c6c72947f32,POINT (-122.258801 37.8623199)
270,14,BK-H3,15,-122.2896981239319,37.8539069616438,7cec0a12-76ab-4472-b38c-8e8ad02688a5,POINT (-122.2896981239319 37.8539069616438)
271,14,BK-G4,19,-122.28312671184538,37.85578332030199,4a6b5ab4-b2d8-4657-b93f-a71bc7007283,POINT (-122.2831267118454 37.85578332030199)
273,14,BK-H8,19,-122.26356536149979,37.855573661828785,4d1990b2-f487-43be-b436-018ad73ab0dd,POINT (-122.2635653614998 37.85557366182879)
274,14,BK-G7,20,-122.2675583,37.8575672,ef04d469-63f4-464a-946f-056da6318051,POINT (-122.2675583 37.8575672)
275,5,SJ-K11,15,-121.8888891,37.3429973,0d48fc9e-6798-46f0-bbb6-67a168800e0b,POINT (-121.8888891 37.3429973)
276,5,SJ-K5,23,-121.9125165,37.3322326,2c7560e6-62c6-4403-8b97-8016471948b5,POINT (-121.9125165 37.3322326)
277,5,SJ-K6,19,-121.90861791372298,37.333677122859896,27045384-791c-4519-8087-fce2f7c48a69,POINT (-121.908617913723 37.3336771228599)
278,5,SJ-L7-2,23,-121.9048882,37.3319323,d28bb0a7-8dc5-49be-86c7-9a3395eed019,POINT (-121.9048882 37.3319323)
279,5,SJ-M11-1,15,-121.8841054,37.3391456,7ae6ad74-9212-4a2b-bb52-aba03cb533e2,POINT (-121.8841054 37.3391456)
280,5,SJ-M11-2,23,-121.88321471214294,37.3371223728942,ed707a89-a68d-4921-a4cb-16c268e45a5b,POINT (-121.8832147121429 37.3371223728942)
281,5,SJ-M11-3,19,-121.8807965,37.3383952,7dfd8e07-81a8-4734-bc70-5e47aadbfa5a,POINT (-121.8807965 37.3383952)
282,5,SJ-M9-1,19,-121.89034938812256,37.332426301252056,7304d188-5de6-4a57-86e3-bb0b72481368,POINT (-121.8903493881226 37.33242630125206)
283,5,SJ-M8-2,19,-121.8977018,37.3302641,6bcc6da3-b25b-4fea-9c30-3eb88e282574,POINT (-121.8977018 37.3302641)
284,3,SF-H27-1,19,-122.40087568759917,37.78487208436062,8b4f5169-6d0c-4d43-aa31-d243c5aec7ec,POINT (-122.4008756875992 37.78487208436062)
285,3,SF-H20,27,-122.43115782737732,37.78352083526095,3c2ae472-6b36-42ce-be4d-f99208a7e8b0,POINT (-122.4311578273773 37.78352083526095)
286,5,SJ-N12-1,19,-121.8766132,37.3364659,dc464713-3263-40bd-a059-af2efd7a4b9a,POINT (-121.8766132 37.3364659)
287,5,SJ-O9,19,-121.8892731,37.32673,8fccc336-6544-4c73-a096-282131267f78,POINT (-121.8892731 37.32673)
288,5,SJ-H10,27,-121.9020161,37.3509643,0d730ac1-7ce6-45cf-aca6-b412ea46709d,POINT (-121.9020161 37.3509643)
289,5,SJ-I10,23,-121.89584255218504,37.35090179274617,8941eac9-fb07-4d76-b623-fae2af79139e,POINT (-121.895842552185 37.35090179274617)
290,5,SJ-I9,19,-121.89966201782227,37.34759257443888,6c176d42-fea5-4df1-80eb-66a99cc73a21,POINT (-121.8996620178223 37.34759257443888)
291,5,SJ-J8,15,-121.9031829,37.3413348,3ebc4f3f-2941-47cd-a173-83f01a91bf57,POINT (-121.9031829 37.3413348)
292,5,SJ-J9,19,-121.8969655,37.3448821,7d8f4de7-d726-4af2-95b5-33032136239a,POINT (-121.8969655 37.3448821)
294,5,SJ-O10,27,-121.884559,37.327581,d6c452d5-88d5-48e2-8028-d46134c2beb8,POINT (-121.884559 37.327581)
295,5,SJ-O11,23,-121.8759263,37.3327938,753e3e72-9498-4eef-a006-be1848cb36b3,POINT (-121.8759263 37.3327938)
296,5,SJ-P10,27,-121.87712,37.3259984,bb54f5c8-5578-4167-9599-8e55154de4fd,POINT (-121.87712 37.3259984)
297,5,SJ-P8,19,-121.8879312,37.3229796,676591be-48bc-4653-995a-c4536e793135,POINT (-121.8879312 37.3229796)
298,5,SJ-P9,23,-121.88109040260315,37.322124625448566,0fd9a51c-67ac-4048-b531-bff644b82f47,POINT (-121.8810904026031 37.32212462544857)
299,5,SJ-Q11,15,-121.8741186,37.3236779,46b4ef45-b06b-40eb-9fdf-9bc8ff104a4f,POINT (-121.8741186 37.3236779)
300,5,SJ-Q8,19,-121.884995,37.3172979,0cf3890c-4fde-49f7-9daa-7f2842695119,POINT (-121.884995 37.3172979)
301,5,SJ-Q9,15,-121.8831724,37.3184498,adda58ee-59a9-4586-8210-da874168a93b,POINT (-121.8831724 37.3184498)
303,5,SJ-H9,23,-121.905733,37.352601,393ec80c-da84-4d7a-9452-e77f8de7caf2,POINT (-121.905733 37.352601)
304,5,SJ-J10,27,-121.89479783177376,37.3487586867448,d6422284-e433-48c5-bf00-751c299189c8,POINT (-121.8947978317738 37.3487586867448)
305,5,SJ-K9,23,-121.895617,37.342725,13d36dad-f238-426c-9525-ec73552fa0b0,POINT (-121.895617 37.342725)
306,5,SJ-L10,15,-121.889937,37.339301,bae9be55-04d4-4641-9781-3d1c4b6950f1,POINT (-121.889937 37.339301)
307,5,SJ-L7-1,23,-121.900084,37.332692,daac8a55-dd65-4a1e-b0b9-65ec5002c812,POINT (-121.900084 37.332692)
308,5,SJ-L9,15,-121.8940901,37.336802,fa83f661-540e-4720-9323-824c6529b796,POINT (-121.8940901 37.336802)
309,5,SJ-M10-1,23,-121.886995,37.337391,5c17e1c8-5d21-4309-afcb-e69da27acf31,POINT (-121.886995 37.337391)
310,5,SJ-M10-2,23,-121.88566,37.335885,c52ca98a-70c6-42da-9867-4f35060b5d2e,POINT (-121.88566 37.335885)
311,5,SJ-M10-3,19,-121.886943,37.333798,891b961d-b674-49be-9579-71f5feb4598d,POINT (-121.886943 37.333798)
312,5,SJ-M7-1,35,-121.901782,37.329732,dc2f7685-c3e3-4536-b78b-740479cbb207,POINT (-121.901782 37.329732)
313,5,SJ-M8,23,-121.8932,37.331415,32974dc6-2aea-45d3-ae66-06f02f45ecaa,POINT (-121.8932 37.331415)
314,5,SJ-M9-2,11,-121.894902,37.333988,67b039eb-ea61-46c0-8da5-1f56de4ad9ca,POINT (-121.894902 37.333988)
315,12,OK-E2,15,-122.272968,37.834174,bde0daf3-435d-4e6a-a477-ec9a4b4c17f7,POINT (-122.272968 37.834174)
316,5,SJ-N10-2,19,-121.88693761825562,37.33116799422201,c11e189e-080a-40ba-a0a4-98920af4806b,POINT (-121.8869376182556 37.33116799422201)
317,5,SJ-N11,19,-121.877349,37.333955,53d1c097-50e3-494d-bddc-bdab49c7c39b,POINT (-121.877349 37.333955)
318,5,SJ-N9,15,-121.888979,37.330698,caadcda3-bbdb-4cc5-825a-7e3d79ea921e,POINT (-121.888979 37.330698)
321,3,SF-I27,31,-122.40286588668825,37.78064509250312,13f59664-7cdd-451c-b4bb-1e8d660164c8,POINT (-122.4028658866882 37.78064509250312)
323,3,SF-C26,0,-122.40595042705534,37.79801364395978,07303af0-cf6e-46f2-bf9c-9ebb61f21adc,POINT (-122.4059504270553 37.79801364395978)
324,3,SF-F26,27,-122.40853071212767,37.788299978150825,6d0651c2-022b-4e4d-add0-a1bda32e6725,POINT (-122.4085307121277 37.78829997815082)
327,5,SJ-N10-3,19,-121.8817663192749,37.33203868095132,bd217291-f4ad-4e1d-8c13-e27d39a35fef,POINT (-121.8817663192749 37.33203868095132)
336,3,SF-N26,27,-122.4073773622513,37.76328094058097,940751e9-8763-4929-9f03-080b95e35a52,POINT (-122.4073773622513 37.76328094058097)
337,12,OK-K6-,27,-122.26658821105957,37.80696976095594,3e04af83-e5cb-4472-95b5-1fc9caefa6fb,POINT (-122.2665882110596 37.80696976095594)
338,12,OK-L6-,23,-122.27057933807373,37.80318908113163,10c593a0-39c8-45ec-bbf6-fd7fbdf30cb5,POINT (-122.2705793380737 37.80318908113163)
339,12,OK-L7,27,-122.26643800735472,37.80000163118878,2dbb5c93-f749-47b9-bcad-ce6c3b26ba35,POINT (-122.2664380073547 37.80000163118878)
340,14,BK-I6,15,-122.270582,37.849735,fd89514c-f878-4cd5-8113-8e5beead44de,POINT (-122.270582 37.849735)
341,5,SJ-M10-4,11,-121.88927650451659,37.33618830029063,d12ba265-5bfe-4a00-a19a-a7299822bd65,POINT (-121.8892765045166 37.33618830029063)
343,3,SF I29-1,27,-122.39357203245163,37.783171989315306,8013d0b6-dd3a-4f9f-9fee-a1e6e21aef90,POINT (-122.3935720324516 37.78317198931531)
345,3,SF-M28,27,-122.39827930927277,37.766482696439496,e66227f7-bd49-46be-b5ee-ce6518ac9dd4,POINT (-122.3982793092728 37.7664826964395)
349,3,SF-I26-,27,-122.406609,37.780304,90e4028e-afee-480f-b327-4e7cc40f6796,POINT (-122.406609 37.780304)
350,3,SF-K26,31,-122.40578681230545,37.771431362921085,49cb42b6-8a2e-4e19-a4b5-0f70c5b45d39,POINT (-122.4057868123055 37.77143136292108)
351,14,BK-D2,19,-122.29339957237242,37.86906047545393,72266876-876c-41a9-a1d7-c4b4306b42c3,POINT (-122.2933995723724 37.86906047545393)
352,3,SF-Y25,23,-122.40659952163695,37.72694296622841,c0bc3212-1e26-438b-9ebd-ea1d1c8e92ef,POINT (-122.4065995216369 37.72694296622841)
355,3,SF-Q30,31,-122.38879501819609,37.755367132158526,194a64ab-b6b4-4724-bd21-01b4e9cbe629,POINT (-122.3887950181961 37.75536713215853)
356,3,SF-L22,19,-122.42228507995605,37.769188178104585,dd3ef1c7-d691-4b1f-a2d2-a9b04363ad49,POINT (-122.4222850799561 37.76918817810459)
357,5,SJ-K10,23,-121.89284384250641,37.34113203547954,ccf416f8-ccc0-4f82-a659-e5d7851d2bcb,POINT (-121.8928438425064 37.34113203547954)
358,3,SF-Y29,19,-122.39289611577988,37.729278651730276,c4c4484d-0e18-44d4-a992-c5d0550ba94d,POINT (-122.3928961157799 37.72927865173028)
359,3,SF-Y27,15,-122.39896327257156,37.73016750815088,e6e22821-4578-4bae-94d8-b1dabf0cd0cd,POINT (-122.3989632725716 37.73016750815088)
360,3,SF-V29,19,-122.38961778581141,37.73857187126725,9477b039-8d61-4917-b03a-43efb7d55c90,POINT (-122.3896177858114 37.73857187126725)
361,3,SF-V30,19,-122.38565549254417,37.739853017984125,20a07c3b-b37e-41e5-bbeb-632e3aae4b46,POINT (-122.3856554925442 37.73985301798412)
362,3,SF-X30,19,-122.3900556564331,37.7317266935217,dfaaaa16-03ba-40b5-8360-6ebfc97ea541,POINT (-122.3900556564331 37.7317266935217)
363,3,SF-G29-1,35,-122.3982846736908,37.78749210438603,21883e7a-ea31-4cfc-843a-ca8263b39fda,POINT (-122.3982846736908 37.78749210438603)
364,3,SF-K30-2,31,-122.3899698,37.7719996,d88b1cad-d8e4-4eff-9897-9dabbc43bcbb,POINT (-122.3899698 37.7719996)
365,3,SF-I20,23,-122.43194639682768,37.78045005996349,9d47758e-44c7-4a16-a66a-efe7f942e7d1,POINT (-122.4319463968277 37.78045005996349)
368,3,SF-G23,27,-122.41962164640428,37.78543382786823,3612155a-0fb2-4e66-8bab-f81979bfe54a,POINT (-122.4196216464043 37.78543382786823)
369,3,SF-G24,27,-122.41665109992026,37.78734902316596,88fe4d18-7a30-4ffa-8e6d-9c8aa708e30f,POINT (-122.4166510999203 37.78734902316596)
370,3,SF-G25,19,-122.41327822208405,37.7873267660624,11547c9b-2e36-4fc5-9e81-9d5817ae35dc,POINT (-122.413278222084 37.7873267660624)
371,3,SF-B25,19,-122.41357862949373,37.80274615250053,7b2083d3-b1bb-4ef3-ba53-bebc831bd0a4,POINT (-122.4135786294937 37.80274615250053)
372,12,OK-K7,19,-122.26240932941435,37.804036784023594,8d63ada7-a461-44c8-999d-4a8a45117e90,POINT (-122.2624093294144 37.80403678402359)
373,3,SF-R26,23,-122.40521550178528,37.75179164525661,6e7a5099-b2ba-40d4-9a24-29e0ae7dfd4b,POINT (-122.4052155017853 37.75179164525661)
375,3,SF-J16,31,-122.44654566049576,37.77483629413345,e98999ee-5c3d-48b8-8735-baf6518ad915,POINT (-122.4465456604958 37.77483629413345)
376,3,SF-O30-2,23,-122.38753974437712,37.76045755543481,fa0488df-ff17-42f1-9250-5a2bef70072b,POINT (-122.3875397443771 37.76045755543481)
377,3,SF-K15-,19,-122.4537048,37.7719511,180e4d99-3717-4b99-8200-671af652921f,POINT (-122.4537048 37.7719511)
378,5,SJ-J11,31,-121.89055323600769,37.3477119817597,bd05ae96-7adc-422d-84ea-697cd3b73afc,POINT (-121.8905532360077 37.3477119817597)
380,3,SF-I16,23,-122.44729131460188,37.779046658472055,175541bb-0ac6-42ba-bb50-071317d1237b,POINT (-122.4472913146019 37.77904665847205)
381,3,SF-P21,27,-122.4260938167572,37.75823842417928,2c3d0e1d-f278-48df-b887-4723d4bcbefe,POINT (-122.4260938167572 37.75823842417928)
383,3,SF-I22,31,-122.4219337105751,37.7807871267462,63758c7b-dfd9-4548-92a2-28fe8efb2faa,POINT (-122.4219337105751 37.7807871267462)
384,3,SF-E23,27,-122.42156758904456,37.79416044174933,ed438146-1615-45c6-bf54-07e2de0adcf1,POINT (-122.4215675890446 37.79416044174933)
385,14,BK-I5,14,-122.2781754,37.8505777,6b38a901-f4ae-4aef-b958-3b6efe69e9d6,POINT (-122.2781754 37.8505777)
386,3,SF-Q23-3,16,-122.41972357034683,37.752104984423575,47fcca45-c6c5-4665-9f34-8852ca3c3ae8,POINT (-122.4197235703468 37.75210498442357)
387,3,SF-U21,19,-122.42552250623703,37.73981271734901,1bd76a29-5890-4194-993c-666c09af9993,POINT (-122.425522506237 37.73981271734901)
388,5,SJ-J12-2,15,-121.88604980707169,37.35288682729121,534d8e3d-3814-48c9-b25e-1d2b8205fcd9,POINT (-121.8860498070717 37.35288682729121)
389,5,SJ-I11,23,-121.89193725585936,37.35306166133104,d87d0852-6abb-428b-86dd-d470c64c8ff7,POINT (-121.8919372558594 37.35306166133104)
390,3,SF-S29,15,-122.39044725894927,37.7504343570623,6e52cb4a-6cd5-4d29-ad74-68e3b6aa854f,POINT (-122.3904472589493 37.7504343570623)
391,5,SJ-G10,19,-121.90443634986876,37.355029582252904,3794a34d-764a-4af1-80db-1b0e0ce13fed,POINT (-121.9044363498688 37.3550295822529)
392,5,SJ-E9,15,-121.9117319583893,37.364060462258806,cfda2dee-2f6c-400d-a1a7-ba1b2bdc6aee,POINT (-121.9117319583893 37.36406046225881)
393,5,SJ-I5,23,-121.91947817802429,37.33802231313689,a96032c0-9ff2-4fbe-8f03-6b3f9816947d,POINT (-121.9194781780243 37.33802231313689)
394,5,SJ-J12-1,23,-121.8876188993454,37.349426308788004,7c086aa7-c33f-47e5-ace9-74c40807c409,POINT (-121.8876188993454 37.349426308788)
395,5,SJ-F10,27,-121.90683424472809,37.360854155253826,ab8cc22e-0f34-4476-bf81-293cbbb2e69c,POINT (-121.9068342447281 37.36085415525383)
396,5,SJ-C9,23,-121.9187942147255,37.36767805240811,e81efb0f-faee-43dd-b8e0-1e1f0cad61f1,POINT (-121.9187942147255 37.36767805240811)
397,5,SJ-E10,23,-121.90931528806688,37.36186680025918,b8cadddb-5ca8-43ec-98f3-2276e036950b,POINT (-121.9093152880669 37.36186680025918)
398,3,SF-D24,19,-122.4168576300144,37.796470691622936,36d93f40-149d-4b0d-ab4c-ea4aad093937,POINT (-122.4168576300144 37.79647069162294)
399,3,SF-B19,27,-122.4362888932228,37.802635949749025,43974bf5-147b-4348-aed6-eb29626cb1cf,POINT (-122.4362888932228 37.80263594974902)
400,3,SF-A20,28,-122.43353694677353,37.80427201985148,94b81aae-caf3-4ad6-867f-353057ad98d5,POINT (-122.4335369467735 37.80427201985148)
401,5,SJ-D9,19,-121.9168147444725,37.36522655191025,938f4dc0-e393-47e8-9449-3a82b2445662,POINT (-121.9168147444725 37.36522655191025)
402,5,SJ-H11,23,-121.89593575894831,37.356834352780886,c0f36b61-82e5-4f63-9a28-1fa11f0149c9,POINT (-121.8959357589483 37.35683435278089)
403,5,SJ-H12,23,-121.89225107431412,37.355692651246365,6200707a-ffec-4dde-b142-4df69780264f,POINT (-121.8922510743141 37.35569265124636)
404,5,SJ-M14,19,-121.87067806720735,37.345758795303155,c53990d7-f965-40f4-b305-3435e1c95a71,POINT (-121.8706780672074 37.34575879530315)
405,5,SJ-N5,27,-121.90597593784332,37.32345133870681,e5b1f228-5347-47fc-a079-c1df0e8668f1,POINT (-121.9059759378433 37.32345133870681)
406,5,SJ-O4,27,-121.91000461578369,37.316736478493425,2c00d99d-7518-4ecd-ab53-63e7a34034f6,POINT (-121.9100046157837 37.31673647849343)
407,5,SJ-P6,15,-121.89783275127412,37.31515792998312,b09fd293-4364-4ce6-9341-0ced58486c5a,POINT (-121.8978327512741 37.31515792998312)
409,13,EM-B0-2,23,-122.2987177222967,37.83954308266563,e5741f79-1c88-4f19-8f34-59b4ab198375,POINT (-122.2987177222967 37.83954308266563)
410,3,SF-S30,19,-122.38656744360925,37.750200010252144,ba6302c6-3960-48c0-99c7-27936e2d1275,POINT (-122.3865674436093 37.75020001025214)
411,3,SF-J22-1,27,-122.4238085746765,37.774017937683546,e2b8752f-c441-4d30-8bcf-f78b378c7c2d,POINT (-122.4238085746765 37.77401793768355)
412,3,SF-W19,40,-122.43414044380188,37.7328128005294,e0ae39c6-90d9-4302-8da9-582cdaaa2a60,POINT (-122.4341404438019 37.7328128005294)
413,3,SF-AA15,19,-122.4477231502533,37.720554988720636,90f3a6f3-b34b-48fa-b162-d7fdffd9637f,POINT (-122.4477231502533 37.72055498872064)
415,5,SJ-P7,19,-121.89299941062927,37.31975695999228,ea2a009b-6a83-4b81-ba35-c175c492f4f4,POINT (-121.8929994106293 37.31975695999228)
416,5,SJ-N6,23,-121.9030898809433,37.321181834267314,46f36a3a-f550-4fe0-bfe8-b94fddaf95d8,POINT (-121.9030898809433 37.32118183426731)
417,5,SJ-M5,23,-121.91232740879057,37.32601084794081,45d77294-6643-4ba4-bd8b-2e8c27430dfe,POINT (-121.9123274087906 37.32601084794081)
418,5,SJ-L13,19,-121.87438488006593,37.34398467798214,30429aed-9a47-4fd9-87fa-0db835aa8265,POINT (-121.8743848800659 37.34398467798214)
419,3,SF-F23,21,-122.42037266492844,37.78819690783405,618f7cf2-3478-4607-9081-71f3a314f56f,POINT (-122.4203726649284 37.78819690783405)
421,5,SJ-I14,19,-121.87877833843231,37.3600013909666,7d59176c-49dd-4b07-a5ab-bcc109974db3,POINT (-121.8787783384323 37.3600013909666)
422,5,SJ-J6,23,-121.90914899110793,37.33677476275722,d75591d7-080d-46cb-8ada-0fbe6af676fc,POINT (-121.9091489911079 37.33677476275722)
423,5,SJ-R11,31,-121.87009871006012,37.32031582108647,94c877d2-f064-4373-b372-3f8997a07f30,POINT (-121.8700987100601 37.32031582108647)
424,3,SF-C20,19,-122.43412166833876,37.799207926286,664a552b-479c-40c3-b702-6b0b63751ce3,POINT (-122.4341216683388 37.799207926286)
425,5,SJ-Q5,19,-121.89632534980774,37.31128394611736,4e704be5-b76d-44a5-8d05-a9ba3e5ae20e,POINT (-121.8963253498077 37.31128394611736)
426,5,SJ-M4,19,-121.91349685192107,37.3233446905968,68c89d1f-407a-4550-a2b7-ecf0ad7ee422,POINT (-121.9134968519211 37.3233446905968)
427,5,SJ-N5-2,27,-121.90829604864119,37.32096853145443,14750571-71a2-4c2f-8a6a-8f344866eebe,POINT (-121.9082960486412 37.32096853145443)
431,3,SF-X14,27,-122.4506950378418,37.728281592452824,f503bee7-b169-43c4-a1ef-5b3ddd859a7a,POINT (-122.4506950378418 37.72828159245282)
432,3,SF-X29,19,-122.39097297191618,37.73309280990925,a6c2bd25-bdaf-4548-baeb-e203cfa52b3e,POINT (-122.3909729719162 37.73309280990925)
433,3,SF-W14,15,-122.45112150907515,37.7316566899845,d09b983e-bbce-4501-9e3c-7dc0fe605ff3,POINT (-122.4511215090752 37.7316566899845)
434,3,SF-Z28,23,-122.39401996135712,37.725375194135154,f24186f7-5c85-4be8-8328-55de576a88db,POINT (-122.3940199613571 37.72537519413515)
435,3,SF-Y30,19,-122.38653659820555,37.72939320661727,9d4c484b-5e48-4115-8f87-e3f19b08c9d4,POINT (-122.3865365982056 37.72939320661727)
436,3,SF-W29,23,-122.38996982574461,37.73629587217104,ba3699d9-448e-4246-aa88-b7543383af4e,POINT (-122.3899698257446 37.73629587217104)
437,3,SF-V31,15,-122.38373637199402,37.740177543351436,6c4a9d85-6ef7-43fc-82a5-172d1a045539,POINT (-122.383736371994 37.74017754335144)
438,3,SF-V28,19,-122.3942506313324,37.7368516211844,9d5eb122-9e8b-49db-bf9c-a73c9e88c8d2,POINT (-122.3942506313324 37.7368516211844)
439,3,SF-G18,31,-122.4394780397415,37.78437181107635,7dd926da-25ee-48fd-9de7-ad59a83f94a8,POINT (-122.4394780397415 37.78437181107635)
